"grid_cells","annual_mean_temp_mean","mean_diurnal_range_mean","isothermality_mean","temperature_seasonality_mean","max_temp_warmest_month_mean","min_temp_coldest_month_mean","ann_temperature_range_mean","mean_temp_wettest_quarter_mean","mean_temp_driest_quarter_mean","mean_temp_warmest_quarter_mean","mean_temp_coldest_quarter_mean","ann_precipitaiton_mean","precip_wettest_month_mean","precip_driest_month_mean","precip_seasonality_mean","precip_wettest_quarter_mean","precip_driest_quarter_mean","precip_warmest_quarter_mean","precip_coldest_quarter_mean","altitude_mean","annual_mean_temp_stdev","mean_diurnal_range_stdev","isothermality_stdev","temperature_seasonality_stdev","max_temp_warmest_month_stdev","min_temp_coldest_month_stdev","ann_temperature_range_stdev","mean_temp_wettest_quarter_stdev","mean_temp_driest_quarter_stdev","mean_temp_warmest_quarter_stdev","mean_temp_coldest_quarter_stdev","ann_precipitaiton_stdev","precip_wettest_month_stdev","precip_driest_month_stdev","precip_seasonality_stdev","precip_wettest_quarter_stdev","precip_driest_quarter_stdev","precip_warmest_quarter_stdev","precip_coldest_quarter_stdev","altitude_stdev","annual_mean_temp_sterr","mean_diurnal_range_sterr","isothermality_sterr","temperature_seasonality_sterr","max_temp_warmest_month_sterr","min_temp_coldest_month_sterr","ann_temperature_range_sterr","mean_temp_wettest_quarter_sterr","mean_temp_driest_quarter_sterr","mean_temp_warmest_quarter_sterr","mean_temp_coldest_quarter_sterr","ann_precipitaiton_sterr","precip_wettest_month_sterr","precip_driest_month_sterr","precip_seasonality_sterr","precip_wettest_quarter_sterr","precip_driest_quarter_sterr","precip_warmest_quarter_sterr","precip_coldest_quarter_sterr","altitude_sterr","annual_mean_temp_median","mean_diurnal_range_median","isothermality_median","temperature_seasonality_median","max_temp_warmest_month_median","min_temp_coldest_month_median","ann_temperature_range_median","mean_temp_wettest_quarter_median","mean_temp_driest_quarter_median","mean_temp_warmest_quarter_median","mean_temp_coldest_quarter_median","ann_precipitaiton_median","precip_wettest_month_median","precip_driest_month_median","precip_seasonality_median","precip_wettest_quarter_median","precip_driest_quarter_median","precip_warmest_quarter_median","precip_coldest_quarter_median","altitude_median","annual_mean_temp_min","mean_diurnal_range_min","isothermality_min","temperature_seasonality_min","max_temp_warmest_month_min","min_temp_coldest_month_min","ann_temperature_range_min","mean_temp_wettest_quarter_min","mean_temp_driest_quarter_min","mean_temp_warmest_quarter_min","mean_temp_coldest_quarter_min","ann_precipitaiton_min","precip_wettest_month_min","precip_driest_month_min","precip_seasonality_min","precip_wettest_quarter_min","precip_driest_quarter_min","precip_warmest_quarter_min","precip_coldest_quarter_min","altitude_min","annual_mean_temp_max","mean_diurnal_range_max","isothermality_max","temperature_seasonality_max","max_temp_warmest_month_max","min_temp_coldest_month_max","ann_temperature_range_max","mean_temp_wettest_quarter_max","mean_temp_driest_quarter_max","mean_temp_warmest_quarter_max","mean_temp_coldest_quarter_max","ann_precipitaiton_max","precip_wettest_month_max","precip_driest_month_max","precip_seasonality_max","precip_wettest_quarter_max","precip_driest_quarter_max","precip_warmest_quarter_max","precip_coldest_quarter_max","altitude_max","species","long_min","long_max","lat_min","lat_max","long_cent","lat_cent"
70,234.524590163934,74.1639344262295,64.344262295082,1338.65573770492,298.131147540984,183.737704918033,114.393442622951,250.590163934426,225.27868852459,252.524590163934,218.540983606557,794.491803278689,94.672131147541,43.2295081967213,26.5409836065574,270.901639344262,141.901639344262,242.27868852459,185.409836065574,182.770491803279,8.62478319993619,0.897781114170792,0.814150803017871,30.8425492060895,8.52540401747637,8.41803943790608,0.801637668039415,8.3593800591119,8.695077434083,8.22720397497848,9.06747625765075,131.903326082757,9.68972189397166,9.77478634484824,3.93943215236157,26.6231133403745,32.3201201101485,20.9595890127812,43.2571292964833,155.767710971885,1.03085876298704,0.107305367257704,0.097309633207953,3.6863897195922,1.01898067878221,1.00614815706906,0.0958140275160817,0.999137020294997,1.03926053095939,0.983338956572392,1.08377070376045,15.7654629000474,1.15814328241688,1.16831042894938,0.470852201303432,3.18207067339677,3.86299322127734,2.50515004279669,5.17021584928338,18.6178024564128,236,74,64,1332,299,185,114,252,226,254,220,763,92,41,27,265,134,238,173,156,214,72,63,1285,278,164,113,231,205,233,197,634,83,31,20,238,102,216,132,-4,245,75,66,1401,309,194,116,261,236,263,229,1114,119,67,33,331,221,290,293,548,"Microlophus_pacificus",-90.789840698,-90.717277527,0.539718389000029,0.645147085000076,-90.75602538,0.58722575
67969,216.698532340143,103.890168891511,63.3776827199646,2116.37827273398,302.715273987757,139.506173021609,163.209100966148,239.09932885906,212.070993436094,244.99492587949,191.686274799026,109.627037392138,34.6218452688251,0.788568478501364,108.342252378494,77.9054207537429,3.14297514565971,75.150851832731,4.40554613172063,159.181075300538,23.337862983973,17.8598832154104,5.6018758973993,490.536005787492,21.0585697190632,32.1581543097924,27.3848162593544,29.5154237167826,18.2069098758431,19.240404041758,27.1670275225342,203.338230993928,52.3495621137056,2.84975822423841,56.3646811395815,136.266757261998,10.1269628085218,132.013589727149,11.9198889451883,199.867742988782,0.089517026058412,0.0685051425784792,0.0214871117817367,1.88154864234244,0.0807743423461194,0.123349011831847,0.105039922137555,0.113212291793586,0.069836232517016,0.0738004054254335,0.104204550019613,0.779944322025326,0.200797181776978,0.0109308157903965,0.216197971245739,0.522678313309772,0.0388439847404009,0.506364441328035,0.0457211103712697,0.766632573412979,223,104,63,2276,309,144,166,253,216,254,196,26,15,0,109,22,0,21,0,76,158,45,46,616,245,38,94,154,137,180,130,0,0,0,0,0,0,0,0,-27,258,166,84,2855,340,202,241,273,247,273,245,1172,282,30,259,782,109,782,113,1666,"Microlophus_peruvianus",-81.32674408,-73.730532221,-16.186337018,-1.62913584899997,-78.80540123,-8.11991071
18278,178.594485173433,128.241656636393,83.7766714082504,569.272841667579,251.675675675676,98.9638363059416,152.711839369734,181.512036327826,170.55383521173,184.331819673925,169.942225626436,886.170368749316,131.337728416676,26.6424116424116,46.9089068825911,342.173541963016,92.9575992997046,263.949994528942,100.495021337127,1945.37099244994,52.7075124554397,17.0946366408934,2.47115406928092,139.904775832488,46.6300494827905,68.0058827002522,23.6481189875566,51.4840666432542,54.8770442794319,52.0330925050195,54.1885729002234,262.930407449071,31.3396571403147,18.7791506030881,14.2103783970065,85.1592072513858,63.9438820739239,68.0439748089179,76.0659577662279,1059.88395341623,0.38985955574407,0.126443217218026,0.0182782867705908,1.03482807690156,0.344906627704236,0.503016400933705,0.174917098781053,0.380810142888193,0.405906845279681,0.384871100588308,0.40081445648088,1.94480686081256,0.231808792346708,0.138902994474658,0.105109339271053,0.62989371267731,0.472971162867284,0.503298155315005,0.562634036790485,7.8396013769091,186,124,83,568,258,110,144,189,177,192,177,818.5,124,19,49,318,68,257,69,1778,39,102,78,307,121,-64,120,48,26,49,26,375,65,3,15,171,20,104,20,329,253,156,89,962,317,194,197,255,251,257,246,2124,248,139,86,716,426,509,563,4577,"Microlophus_stolzmanni",-79.2702679779999,-76.9085540089999,-9.03568153599997,-4.97553598899998,-78.15548813,-6.73715721
13520,189.974564330738,102.605339265851,57.9408972932888,2537.160252132,281.746755654431,107.534149054505,174.212606599926,198.959436410827,209.272895810159,224.447682610308,159.684686688914,9.14949944382647,2.20059325176122,0.0103077493511309,49.8826103077494,5.38939562476826,0.439228772710419,3.25635891731554,3.34364108268446,308.741713014461,5.5173217401763,20.3965318616318,4.05810927656345,141.323981918351,6.81000456384486,19.0652821643883,22.9305496026254,29.434412923882,19.5260509938546,6.00268369281501,5.3970866249738,8.74618452694581,2.081411765427,0.101006218708324,28.3046935814369,5.36933377132623,0.659427669740522,4.20629029194206,4.73969058133505,274.048048329881,0.0474504094798909,0.175415506722496,0.0349008007789168,1.21542319392455,0.0585678197378496,0.16396641126841,0.197208721818851,0.253143646829225,0.167929143670716,0.0516246491713993,0.0464163560534475,0.0752194736384911,0.0179006853717793,0.000868679889161631,0.243427765116904,0.0461776742560414,0.00567125036840034,0.0361751962533842,0.0407625782006949,2.356884866026,191,98,57,2579,283,113,171,216,217,226,161,7,2,0,43,4,0,2,0,225,157,63,48,1970,247,38,130,154,137,183,130,0,0,0,0,0,0,0,0,-27,201,159,72,2855,302,140,230,236,235,236,171,74,34,1,173,67,4,67,38,1666,"Microlophus_theresiae",-77.6638565059999,-74.555721698,-15.658366315,-11.0562408019999,-76.15300331,-13.57775063
36303,137.734154202132,129.415668126601,61.6205272291546,2809.41332672231,238.640773489794,31.4699611602347,207.17081232956,171.172685452993,130.777263587031,171.430377654739,98.7456133101948,13.7104371539542,7.71638707544831,0,112.10899925626,11.7406274963502,0.00451753298625458,11.5517174889128,0.00548164063576013,1923.90901578382,32.985422628037,20.5899636379132,3.49210835408575,88.0341658262432,26.687819699643,47.4035947280596,21.5801449323494,33.9571104723389,51.0074367818703,33.7939191726289,34.9288516078587,13.1270098590598,6.70791631552148,0,60.6762552152282,12.5415180134413,0.0670615296789827,12.2101056428139,0.0738359155494887,866.086975527593,0.173121415766931,0.108064816867174,0.0183280580966996,0.462040447247318,0.140068938398494,0.248794066527681,0.113261706095843,0.178221243566199,0.267708550225271,0.177364746768653,0.183321351060264,0.068896086529304,0.0352059751510385,0,0.318454589008886,0.0658231782820314,0.00035196720358688,0.064083786325388,0.000387522039008532,4.54558988288335,150,127,62,2818,250,46,204,184,121,184,112,10,5,0,121,7,0,7,0,1669,29,96,56,2547,142,-106,169,60,11,60,-13,0,0,0,0,0,0,0,0,750,180,173,69,3047,269,97,251,214,210,214,145,99,43,0,228,95,1,95,1,4450,"Microlophus_theresioides",-69.739919726,-68.5744528979999,-23.1649104059999,-19.8064111589999,-69.25074793,-21.5282255
64704,197.006919290424,105.543822172688,62.9468282715705,2150.11193151915,284.174452803319,118.187176867589,165.98727593573,219.192594656512,195.965635738832,225.961177672518,171.39944583759,26.5576143153463,12.1279836537569,0.00958174669514875,91.4511315439151,21.320191325346,0.231695613138912,20.4189808365066,1.21234636698554,407.786183090307,21.4146022783818,17.2320780031084,5.58547313838388,353.932192908293,24.0752246984239,26.7707779270012,20.3169341601733,29.3946146406927,23.0398916657173,22.7529146020171,21.1362221041036,35.8896252578711,18.583530144317,0.0974170607552476,55.4022359886939,30.8775757045364,0.563377456908969,30.4553423554035,2.67669644084595,444.178009448987,0.0841868864784072,0.0677441950952904,0.0219580820094899,1.39140801954113,0.0946465492228379,0.105243534901149,0.0798716412052378,0.115558582581321,0.0905763608831831,0.0894481725017427,0.0830924949120758,0.141092314863449,0.0730571374751628,0.000382974146717697,0.217801932120802,0.121388523904104,0.00221479686583621,0.119728604631789,0.0105228542876157,1.74618996755481,192,105,63,2146,282,119,164,219,199,224,165,14,4,0,79,9,0,8,0,252,89,56,44,731,166,-13,119,101,72,101,72,0,0,0,0,0,0,0,0,-27,242,161,84,2856,333,164,236,268,235,268,220,512,244,1,226,471,6,471,38,3369,"Microlophus_thoracicus",-80.87962225,-71.934667863,-17.064164552,-5.52348485099998,-77.30205653,-10.99775189
51195,133.420886075949,142.85769260822,72.9880645413346,1637.92797702766,223.736130645413,30.2264220972027,193.509708548211,149.655102359744,120.468452101891,153.475152367557,111.237712923894,290.807977809033,85.0983356774496,0.859665572745741,123.491014220972,217.467631661197,4.08907641819034,215.308505235193,4.56026332239412,2248.10939209251,46.7601046389057,23.4888628158455,6.84792075195431,480.39156920726,48.1154104665115,56.4971314043257,20.8951028871251,50.3494247399968,54.1421081797289,53.516622098992,43.5004101189705,307.656096079283,77.3307541339288,2.15436334584641,30.6179784718552,207.177571372229,9.48606057884327,204.341648002971,9.44722319682233,1231.93521049796,0.206662510434032,0.103812157698303,0.0302652978384204,2.12315452350622,0.212652465052437,0.249696597099245,0.0923486902302137,0.22252598868266,0.239288258292392,0.23652383925003,0.192255856344183,1.35972709336449,0.341773567584742,0.00952149574680892,0.13532023386757,0.915648870678248,0.0419249081774283,0.903115129630936,0.0417532611948325,5.44470174435316,145,149,76,1504,232,36,196,161,127,164,124,155,60,0,131,135,0,135,0,2171,12,63,48,536,87,-108,130,27,-6,27,-6,2,1,0,20,2,0,0,0,-27,209,171,83,2856,316,140,243,242,232,242,176,1529,349,15,196,916,73,916,73,4827,"Microlophus_tigris",-78.1005157499999,-73.215949512,-15.401708963,-9.53310128499993,-75.6613848,-13.24833271
943,170.075291622481,107.168610816543,58.6012725344645,2500.19724284199,263.297985153765,82.542948038176,180.755037115589,155.870625662778,185.621420996819,202.969247083775,138.335100742312,5.63308589607635,1.51113467656416,0,58.8568398727466,3.43584305408271,0,1.88441145281018,2.51113467656416,766.906680805939,6.41849555882414,12.0054035463269,3.14242230004907,44.3815644387292,3.28789618584079,13.2482427070258,11.2349173995275,23.3926199263335,16.5221927344918,6.827422861937,7.07122605829761,1.62420900887282,0.693947970277535,0,16.7111616266404,0.908714885934706,0,1.53182822662242,0.950825479942527,300.887296807206,0.209014973152032,0.390949729094232,0.102331349559651,1.44526258756275,0.107068631069689,0.431422140646909,0.36585924802879,0.761768514295588,0.538036622314835,0.22233147832025,0.230270802742098,0.052891522518251,0.0225980551123164,0,0.54419029610911,0.0295918281388186,0,0.0498831903405828,0.0309631377541786,9.79823849492031,170,109,59,2503,264,81,183,145,179,203,138,5,1,0,50,3,0,2,3,778,153,76,51,2322,251,49,148,133,140,182,120,3,1,0,43,2,0,0,0,123,185,135,66,2613,270,116,202,204,216,216,157,11,5,0,167,10,0,10,4,1603,"Microlophus_yanezi",-70.275220679,-69.972980187,-18.7016482729999,-18.359373879,-70.12109294,-18.52025615
11429,168.810482106921,96.8018199317526,57.546504506081,2494.10482106921,257.140432233791,90.5398547554467,166.600577478345,187.630238866043,199.426459007787,201.377985825532,136.949339399772,0.719048035698661,0.390497856330388,0,12.69953626739,0.59217779333275,0,0.16939364773821,0.377548341937177,785.220316738122,6.87568690203626,9.22572172704084,1.85835795785663,173.723567934907,4.96943410379215,12.9270289052713,12.9939124306161,22.0670522344152,7.65923847985937,6.47377724729091,8.07301552000987,1.36883863902615,0.547227721144241,0,18.1724476901901,0.972951510878354,0,0.462455845831377,0.798574536415891,259.948604819437,0.0643149558212555,0.0862971065651791,0.0173830210221223,1.62500470949826,0.0464839279908717,0.120919015770831,0.121544642132096,0.20641450225743,0.071644272270561,0.0605555057390495,0.0755147294970598,0.0128040729384176,0.00511875063699237,0,0.169984495659993,0.00910095737777606,0,0.00432579722109189,0.00746984072447468,2.43155095235763,168,98,57,2480,257,88,169,197,200,202,136,0,0,0,0,0,0,0,0,850,145,68,49,1936,239,58,122,133,167,178,111,0,0,0,0,0,0,0,0,-5,197,123,63,2862,273,134,194,220,228,228,167,9,2,0,76,5,0,4,4,1461,"Microlophus_tarapacensis",-70.359596252,-69.451270098,-21.34206089,-18.362134668,-69.9707107,-20.22998385
8014,185.579478129333,87.8356233455187,56.8323458968864,2253.90583637968,266.589184419513,114.16815832598,152.421026093533,188.351317282239,209.694566998613,215.167149880247,157.395688894491,2.94365309466784,1.07765032144208,0,35.0165132988781,1.94478759611748,0.10197907475104,0.731879490734905,1.17912517332661,357.886423799319,10.4981516217597,15.7954159651518,5.35959816511792,248.07409683682,8.9683293831268,17.7755437106696,16.4324430832505,28.2989406194536,13.9148087718278,11.3380101400468,10.590453582364,3.68967383480247,0.846380520287714,0,23.1118736491683,2.06591509137915,0.348706081798712,1.30075755094989,1.75470203009239,334.102254970057,0.117270336630533,0.176443798317151,0.0598697660000467,2.77112904190394,0.100181350361988,0.198562953731808,0.183559754275281,0.316115294605976,0.155436344188389,0.126652034924678,0.118301402134415,0.0412157595216392,0.0094545527734556,0,0.258172800379692,0.0230774489591075,0.00389524566523593,0.0145302031605666,0.0196010217006869,3.73211259667359,188,85,56,2291,267,118,150,189,211,218,160,2,1,0,37,1,0,0,0,256,151,56,44,1317,242,55,122,136,154,174,121,0,0,0,0,0,0,0,0,-22,202,148,77,2721,290,145,222,234,234,234,174,20,6,0,161,17,2,17,8,1652,"Microlophus_quadrivittatus",-75.99269104,-70.021736126,-21.7404647399999,-14.510907174,-72.19451048,-17.41701949
30109,185.715645667713,116.548032600708,70.6787360545127,1619.47327810809,268.318458146837,105.333522613401,162.984935533436,207.244839334625,170.530462956777,207.560591889906,166.636715879484,165.472008818224,54.2974814616875,0.563698309840337,110.815284922172,112.397120716147,3.54135212773064,110.647104014964,3.94946222192531,991.517302425012,37.404368175103,19.1414561757332,7.40145779053036,459.037476524822,39.5577397191516,46.7460186408096,13.1010372975536,42.7447765349567,35.3478378901853,42.8983984781122,33.8740906520051,173.228652123538,50.4689954853261,1.75365115061588,28.8661911331251,105.087852359309,8.40335277404225,102.471203198015,8.5379603979531,1002.2468578428,0.215562969350747,0.110313028457588,0.0426549169707115,2.64545255836799,0.22797294141544,0.269399299471272,0.0755018367965724,0.246339970534311,0.203711097593381,0.247225300345765,0.195217829394133,0.998324111600223,0.290854973837193,0.0101063663864728,0.166357090844925,0.605625775877795,0.0484288804985113,0.590545915142889,0.0492046299770651,5.77599139457873,188,114,69,1712,266,118,163,212,176,212,168,101,38,0,113,77,1,76,1,636,19,73,56,471,99,-89,119,34,3,34,3,3,1,0,35,2,0,1,0,-2,238,156,89,2415,320,163,199,260,225,261,218,1014,225,18,198,468,85,433,85,4696,"Microlophus_koepckeorum",-79.8667,-77.736667,-9.95055,-5.88356,-78.92420903,-7.81095936
1210,226.936170212766,68.4170212765957,56.3702127659574,1718.17617021277,297.037446808511,176.692765957447,120.344680851064,246.592340425532,213.428936170213,250.125957446809,206.673191489362,579.735319148936,84.2068085106383,27.7642553191489,49.6774468085106,239.614468085106,93.3642553191489,219.264680851064,103.203404255319,171.476595744681,10.2294882547451,2.96884153845685,2.4612771865648,84.5966405668747,8.91146842306124,9.64745195507166,1.26120337309759,9.80411775360747,8.46637885069243,9.09449532564456,10.7630711915896,247.998290722415,22.6342059500218,17.842957245753,18.5917484659864,61.605841348703,61.7647215946578,51.9351145128987,70.0689146434,157.050890487931,0.294077110753956,0.0853481933967457,0.0707567442050542,2.43198242354474,0.256186704668568,0.277344743591553,0.0362570477425046,0.281848568635392,0.243391279109697,0.261448358170832,0.309416541672415,7.12944958646761,0.650687671194583,0.512948955359856,0.534475189431442,1.77104341666255,1.77561090259369,1.49302956729478,2.01433966771881,4.51489565908667,230,68,56,1740,300,180,120,249,214,253,209,505,78,22,50,224,73,208,79,120,191,64,52,1493,261,141,116,211,189,215,171,200,45,2,20,122,7,115,11,0,243,78,64,1893,308,188,123,262,229,263,225,1335,151,77,98,405,276,358,331,807,"Microlophus_indefatigabilis",-90.548500061,-90.02722168,-0.838029562999964,-0.384728222999968,-90.3475644,-0.62389071
41,234.435897435897,65.1025641025641,55.5641025641026,1729.30769230769,301.153846153846,184.358974358974,116.794871794872,253.615384615385,214.769230769231,256.794871794872,213.230769230769,435.205128205128,78.2820512820513,13.1025641025641,72.2051282051282,223.615384615385,42.4102564102564,217.461538461538,43.2307692307692,46.7179487179487,4.37573976780151,2.1860186327861,1.63505789041038,52.6393658207249,3.37590893443577,4.05545233694344,1.34123837473722,4.01716962821616,4.18934449376623,3.59223934834004,4.92288714209103,85.9504690557543,7.63285391183443,5.43281874979749,10.6107678356506,26.4292654622578,19.444547265328,23.4978679367055,20.1670151986924,58.274734399787,0.683375740583137,0.341398753440792,0.255353141651038,8.22088778365312,0.527228398084189,0.633355247620395,0.209466242572072,0.62737649298317,0.654265689438789,0.561013532634539,0.768825804333405,13.4232080885274,1.19205150935735,0.848463741814828,1.65712352942018,4.12755781119341,3.03672809464709,3.66975043203695,3.14955862964449,9.1009844942741,237,65,56,1715,303,187,116,256,216,259,216,391,76,10,79,213,31,210,31,9,226,64,53,1529,294,176,116,245,207,249,204,244,51,4,51,142,14,131,18,5,240,77,63,1800,307,188,122,259,228,260,222,608,92,25,86,271,84,256,86,165,"Microlophus_barringtonensis",-90.536944,-90.036944,-0.837222,-0.421944,-90.0722533170732,-0.783309414634146
2,178.5,111,58.5,2582.5,276,88,188,149,195.5,212.5,146,13,4,0,94,8.5,0.5,2,6,580,3.53553390593274,5.65685424949238,0.707106781186548,102.530483272049,0,8.48528137423857,8.48528137423857,4.24264068711928,9.19238815542512,2.12132034355964,5.65685424949238,2.82842712474619,0,0,45.254833995939,0.707106781186548,0.707106781186548,0,1.4142135623731,114.551298552221,2.5,4,0.5,72.5,0,6,6,3,6.5,1.5,4,2,0,0,32,0.5,0.5,0,1,81,178.5,111,58.5,2582.5,276,88,188,149,195.5,212.5,146,13,4,0,94,8.5,0.5,2,6,580,176,107,58,2510,276,82,182,146,189,211,142,11,4,0,62,8,0,2,5,499,181,115,59,2655,276,94,194,152,202,214,150,15,4,0,126,9,1,2,7,661,"Microlophus_heterolepis",-70.5,-70.266667,-18,-17.833333,-70.3833335,-17.9166665
